Species,Family,Number,Sex,Status,FunFH,MC_H,MCMT,SG,HD,UO,RP,MCP,MCD,MCPD,MCM,FH,FPG,MT_F,TP,MTP,MTD,MTM,CGR,ALW,ALW2
Kobus_ellipsiprymnus,Bovidae,USNM_164689,male,extant,0.808466678,0.966069467,1.022861489,NA,0.635075567,4.834743291,1.116295637,5.118200134,5.216290212,1.019164956,0.809317443,0.769681742,1.207957494,0.701943912,4.30211033,5.211471205,4.90821256,0.980407222,1.507746849,1.611974019,1.653121319
Kobus_ellipsiprymnus,Bovidae,FMNH_127950,male,extant,0.812900561,0.999354478,1.028614458,1.041435284,0.662604233,4.564485981,1.095568783,4.911590525,5.08473834,1.035252901,0.836466832,0.68427673,1.248674699,0.710607491,4.051075578,5.332073689,4.760860396,0.970318798,1.482890202,1.586404586,1.856396867
Kobus_ellipsiprymnus,Bovidae,USNM_163185,male,extant,0.80848357,0.99727628,1.030510687,NA,0.638505747,4.609417564,1.086070752,5.225232678,5.186614658,0.99260932,0.940102264,0.660291897,1.251669635,0.706268726,3.991155158,5.47476552,5.011447261,1.067016099,NA,NA,NA
Kobus_ellipsiprymnus,Bovidae,USNM_164737,male,extant,NA,0.962151637,NA,NA,0.641301191,4.508136748,1.085614152,5.462459696,5.177472168,0.947827985,0.895248784,0.679152542,1.196365639,NA,NA,NA,NA,NA,NA,NA,NA
Kobus_kob,Bovidae,USNM_164499,female,extant,0.778588615,1.079657062,1.016241892,NA,0.661621866,5.039106145,1.108,6.385430039,6.215870041,0.973445798,0.924679487,0.671249693,1.191525424,0.755566704,4.856636598,6.311734365,5.818424963,1.218415418,1.523730225,1.717834631,NA
Kobus_kob,Bovidae,USNM_163345,female,extant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.698243115,1.172892868,0.784097954,4.840207046,6.7206908,5.88255814,1.22045575,1.509933775,1.594492255,1.63227308
Kobus_kob,Bovidae,USNM_163195,male,extant,0.77846888,1.038840263,0.992681652,NA,0.672333849,4.910526316,1.108174858,5.954844779,5.21416804,0.875617792,0.874330248,0.675530617,1.181557933,0.741128157,4.817576348,6.247550621,5.228204427,1.181021145,1.527433924,1.648706133,1.841749503
Kobus_kob,Bovidae,USNM_164780,male,extant,0.779307143,1.065537927,0.999106345,NA,0.634338747,4.841350689,1.073517787,6.547020324,6.241707718,0.953366174,0.911813644,0.701708959,1.168533853,0.74805348,5.167893697,6.752928647,6.128543814,1.105583195,1.511235955,1.647704982,NA
Kobus_kob,Bovidae,USNM_164774,male,extant,NA,NA,NA,NA,0.581645842,5.162842339,1.062317429,NA,NA,NA,NA,NA,NA,NA,NA,6.976117366,6.277863064,1.192142088,1.509403889,NA,1.764367816
Kobus_leche,Bovidae,FMNH_134362,male,extant,0.758723958,1.068189617,0.961691235,NA,0.646829691,4.805183659,1.117311508,6.635200974,6.209746366,0.935879168,0.858817782,0.711564938,1.24730038,0.783634226,5.280487805,7.366059818,6.369974698,1.007274491,1.517820371,1.671835557,1.690712353
Kobus_megaceros,Bovidae,USNM_164777,female,extant,NA,NA,0.966366278,NA,NA,5.432976164,1.091111111,6.830490776,6.461639776,0.945999341,0.933177022,NA,NA,NA,5.187176281,7.381679389,6.578231293,1.052386496,1.526462396,1.717201166,1.716951788
Kobus_megaceros,Bovidae,FMNH_134555,male,extant,0.7850064,1.066149224,0.968741469,1.08640553,0.574742268,5.576003086,1.088691796,6.763341804,6.659680951,0.984673131,0.83496144,0.723138298,1.19947247,0.798416101,5.381306865,7.435047361,6.848862574,0.915587778,1.56081548,1.644994459,1.947901592
Kobus_vardonii,Bovidae,USNM_337255,female,extant,NA,1.12498505,1.006473704,NA,0.585650224,NA,NA,6.127687296,6.027555271,0.983659084,0.913310962,0.699847251,1.128693994,0.773954451,NA,6.265839759,5.442923704,1.016419492,1.550682093,1.630563798,NA
Kobus_vardonii,Bovidae,FMNH_26913,male,extant,0.770645675,1.055214724,0.984485615,1.125763465,0.697946567,4.8183463,1.086422725,6.119850187,5.650720461,0.923342939,0.906804734,0.749876176,1.160073316,0.742368333,4.660630659,6.581956378,5.63582343,1.125516529,1.528134914,1.682133723,1.714927048
Kobus_vardonii,Bovidae,FMNH_34465,male,extant,0.769461037,1.081408579,1.014516732,1.076872751,0.616993464,4.821395175,1.057888199,6.057680051,5.998422215,0.990217734,0.907520891,0.711695608,1.163522013,0.717068504,4.758462044,6.125204315,5.763457398,1.250148898,1.535360323,1.73480663,1.748806113
Litocranius_walleri,Bovidae,FMNH_26903,female,extant,0.900754244,1.654666841,1.089655172,NA,0.7,6.697499328,1.100564573,10.76660988,11.53284672,1.071167883,0.967008798,0.773178242,1.124114154,1.165946326,5.718756986,10.18437226,10.01727116,1.210932025,1.397849462,1.686708861,1.742857143
Litocranius_walleri,Bovidae,USNM_164035,female,extant,0.919867872,1.713100178,1.120589376,1.148467846,0.706336443,6.655931294,1.137904762,10.67295856,12.00831025,1.12511542,1.010737294,0.787194671,1.159991656,1.190185622,5.880974695,10.51222826,9.936215753,1.212811388,1.41339675,1.756786102,1.896853147
Litocranius_walleri,Bovidae,FMNH_127957,female,extant,0.930896639,1.733046987,1.135995222,1.096176587,0.637777138,6.756974249,1.132635253,10.63498403,11.11899791,1.045511482,1.003455425,0.812952243,1.155923517,1.200676091,5.367508562,9.475343573,9.110765643,1.219028063,1.421655095,1.751386788,1.916160389
Litocranius_walleri,Bovidae,FMNH_127955,male,extant,0.927250961,1.703822838,1.128066511,1.031071429,0.680499129,6.730131221,1.118735284,10.31997003,11.13338723,1.078819725,1.04264099,0.774431058,1.143698917,1.156984458,5.504078645,9.813906752,9.337284895,1.228282828,1.42766151,1.78159204,1.863036304
Litocranius_walleri,Bovidae,FMNH_127960,male,extant,0.914276908,1.675871463,1.129344515,1.082939251,0.664578588,NA,1.11122449,10.44654574,10.98498377,1.051542208,0.97985705,0.785929648,1.151046577,1.135231148,5.5618524,9.668011295,8.989872468,1.240160107,1.430430069,1.876556017,1.845528455
Litocranius_walleri,Bovidae,FMNH_127959,male,extant,0.923697253,1.697605162,1.135682563,1.001391788,0.675667828,6.455094157,1.123641304,10.39589666,10.83643564,1.042376238,0.9797023,0.774022531,1.138979163,1.160381448,5.515881254,9.316705336,9.071159639,1.337526205,1.440366972,1.797235023,NA
Litocranius_walleri,Bovidae,FMNH_127961,male,extant,0.942109638,1.765294007,1.15094724,1.082608696,0.658110014,6.452712434,1.147657841,10.42435424,11.25946592,1.080111598,1.060461957,0.784177654,1.132782475,1.205786992,5.513319239,9.476833977,9.368320611,1.333562114,1.41381805,1.83852836,1.822966507
Madoqua_cavendishi,Bovidae,USNM_164528,female,extant,NA,1.138577635,NA,NA,0.71493803,6.079223505,1.076980568,7.972778223,8.511111111,1.067521368,0.910662824,0.820963542,1.074472027,NA,5.993341656,NA,NA,NA,1.491848907,1.818921668,NA
Madoqua_cavendishi,Bovidae,USNM_163039,male,extant,0.756189088,1.063520267,0.918128655,NA,0.71297989,5.722903384,1.055296469,7.310687023,7.85,1.073770492,0.808290155,0.854879594,1.098607038,0.86235119,5.575873992,8.522058824,7.56417694,1.046373365,1.535445545,1.792870906,1.651527016
Madoqua_cavendishi,Bovidae,USNM_163041,male,extant,NA,1.095482546,0.920444743,NA,0.710759494,NA,1.078667612,7.989184692,8.328707719,1.042497832,0.782550336,0.798382078,1.103954802,0.935443378,NA,8.461476075,8.240916272,1.050322581,1.545493017,1.779471545,1.74516496
Madoqua_guentheri,Bovidae,FMNH_32922,female,extant,0.764131114,1.164259486,0.894405266,1.118139535,0.731407942,6.348810872,1.068067227,8.973584906,9.041825095,1.007604563,0.9008,0.855932203,0.992691316,1.018288012,6.635509629,9.47016919,9.320771253,1.087022901,1.542715827,1.853273138,1.684681902
Madoqua_guentheri,Bovidae,USNM_396306,female,extant,NA,NA,0.907656177,1.200671704,0.669993762,6.215534979,1.05670816,7.723421263,8.188135593,1.060169492,0.815445026,0.83805668,1.075523922,0.916250646,6.039868475,8.605497171,8.052193646,1.063131313,1.524930195,1.790560472,1.823024055
Madoqua_hindei,Bovidae,USNM_182401,male,extant,0.75615827,1.068407372,0.899174704,NA,0.681963034,5.784816754,1.095132743,7.836221837,8.228389445,1.050045496,0.811953353,0.852447552,1.099304482,0.89979422,5.805755396,9.605539637,7.912667191,1.046195652,1.510602205,1.799593082,1.95620438
Madoqua_kirkii,Bovidae,USNM_538106,female,extant,0.767189455,1.04759072,0.900398814,1.196172249,0.688918558,6.069907155,1.034690799,7.819715808,8.556851312,1.094266278,0.766369048,0.80878187,1.083199357,0.906974587,6.301232314,8.59314587,8.322553191,1.050670641,1.562445031,1.877837838,1.714971978
Madoqua_kirkii,Bovidae,USNM_538104,female,extant,0.765163521,1.072384789,0.907195831,1.263016158,0.726009265,5.825809878,1.066467513,7.311793215,8.184448463,1.119349005,0.759427828,0.864920744,1.068910256,0.900948081,5.982471516,7.681293303,8.027353178,0.931846344,1.528151261,1.826132771,1.841924399
Madoqua_kirkii,Bovidae,USNM_541419,male,extant,0.762769354,1.103419316,0.905038378,1.257326007,0.670776819,5.954138113,1.109558824,7.569547325,8.241039427,1.088709677,0.762688615,0.86386315,1.051988972,0.93135368,6.075888985,8.384488449,7.957713391,1.019280206,1.567372881,1.848140496,1.874015748
Madoqua_kirkii,Bovidae,FMNH_156114,unknown,extant,NA,1.132509635,0.906048789,1.247292419,0.70543131,6.628524046,1.029078014,8.311980033,8.605512489,1.035314384,0.914196568,NA,1.116060961,NA,6.058072488,9.075720165,8.574650078,1.121661721,1.555695142,1.842931937,1.700724888
Madoqua_saltiana,Bovidae,FMNH_27004,female,extant,0.76215914,1.124379445,0.862938935,NA,0.669409125,6.194674556,1.056540084,8.363273453,8.630278064,1.03192585,0.793831169,0.850249584,1.037320144,1.021135647,6.15899383,9.42815534,8.756537421,0.97,1.504331088,1.800477897,1.741729323
Madoqua_saltiana,Bovidae,FMNH_168100,female,extant,NA,1.094630388,NA,1.130593607,0.696949153,5.90855615,1.085154484,7.940611354,8.265454545,1.040909091,0.88125,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.808810573
Madoqua_saltiana,Bovidae,FMNH_27000,male,extant,NA,NA,0.849209833,NA,0.648190916,6.24744898,1.040707965,7.519922255,7.668979187,1.019821606,0.754098361,0.881286068,1.085797382,0.996500437,5.889908257,8.179533214,8.042365402,0.96101949,1.559697733,1.698961938,1.943994602
Madoqua_saltiana,Bovidae,FMNH_1316,male,extant,0.760161113,1.151978814,0.850439883,NA,0.724107143,6.423152387,1.067382813,8.817567568,9.094076655,1.031358885,0.964083176,0.841409692,1.036132813,1.06735451,6.744751381,9.921336207,9.366225839,1.106457243,1.470881035,1.799468792,1.71183432
Mazama_americana,Cervidae,USNM_269164,female,extant,0.730874894,0.816403735,0.770100979,1.106357695,0.653724605,5.499457112,1.013412817,6.016014235,6.686222808,1.111404087,0.725,0.725438596,1.063070539,0.81337615,5.439563769,7.761343547,7.617698091,0.984375,1.473492286,1.610381078,2.097826087
Mazama_gouazoubira,Cervidae,FMNH_70559,female,extant,NA,0.831583477,0.752570093,1.116536458,0.648409894,NA,NA,5.553448276,6.238218205,1.123305358,0.943107221,0.776148583,1.133007756,0.821917808,5.08365585,7.521968366,7.345537757,1.170558376,1.515483266,1.60875513,1.74205379
Mazama_gouazoubira,Cervidae,FMNH_28305,female,extant,0.728637833,0.877304276,0.812819804,1.117358079,0.735966736,5.345335516,1.050551471,6.319892473,6.644997174,1.051441492,0.934055118,0.801434334,1.060735887,0.825833714,5.602373068,7.540145985,7.57966457,1.104982206,1.528934559,1.549882629,1.728491137
Mazama_gouazoubira,Cervidae,USNM_251747,male,extant,0.72309246,0.827520554,0.788293487,1.185810811,0.653664809,5.349388379,1.086353945,5.873464373,5.979987492,1.018136335,0.81302521,0.785392696,1.072289157,0.805551866,5.076563413,7.259126272,7.00751011,0.996011964,1.501498801,NA,1.912601626
Mazama_rufina,Cervidae,FMNH_70563,female,extant,0.737886133,0.621763691,0.737758332,1.257009346,0.64695094,5.627840909,1.053793884,4.876923077,4.820559611,0.988442822,0.7086915,0.783082512,1.0982748,0.710074035,5.219913151,6.743251726,5.974416018,0.933398629,1.501207001,1.687055477,NA
Moschiola_meminna,Tragulidae,FMNH_95017,female,extant,NA,NA,NA,1.125461255,0.549186129,5.894514768,1.016094421,NA,NA,NA,NA,0.814782609,1.0260631,0.625550164,5.276190476,5.928342246,4.705432937,0.744816587,1.666083916,1.817120623,NA
Moschus_berezovskii,Moschidae,USNM_259384,female,extant,0.726612395,0.655185789,0.756674431,1.072952512,0.544581091,6.090627763,1.054452638,5.50228013,5.541994751,1.007217848,0.816684962,0.868344061,1.004176036,0.750941873,5.754134165,8.481762918,6.349260523,0.998914224,1.549646584,1.516197183,1.558355712
Moschus_berezovskii,Moschidae,USNM_258555,male,extant,0.724185904,0.65195122,0.736837269,1.065859198,0.557790927,5.879341051,1.086084906,5.052930057,5.033898305,0.996233522,0.876852908,0.875709779,1.033378287,0.778190919,5.726738492,7.891950689,5.85737352,0.943956044,1.582682754,1.610015175,2.029850746
Moschus_berezovskii,Moschidae,USNM_259381,male,extant,0.731199964,0.678510473,0.742760085,1.190993789,0.529904306,6.231574158,1.005334914,4.821389195,5.202855443,1.079119572,0.812373225,0.841319228,1.032759203,0.804908059,6.36056338,7.803180915,5.989318413,0.909811695,1.541778976,1.510923185,2.093172691
Moschus_berezovskii,Moschidae,USNM_259385,male,extant,0.728035007,0.691570727,0.752980365,1.172305271,0.54484127,6.093466425,1.033415842,4.86409966,5.348692403,1.099626401,0.861915367,0.853033146,0.975517241,0.803889789,6.243514355,8.308812819,6.323725055,0.894514768,NA,1.562404871,2.042927516
Moschus_berezovskii,Moschidae,USNM_258683,unknown,extant,0.72371494,0.686929361,0.759429786,1.053924915,0.505042959,6.173181818,1.046734234,4.873295455,5.148259304,1.056422569,0.769902913,0.937384899,1.065238559,0.753184395,5.932067932,7.735616438,5.928608924,0.916414904,NA,1.698170732,1.736093943
Moschus_chrysogaster,Moschidae,FMNH_36759,male,extant,0.725360549,0.667542812,0.743062328,NA,0.550420168,6.325415677,NA,5.294377764,5.321269841,1.005079365,0.855530474,0.908344733,1.104540655,0.775668799,6.218528996,7.982307148,6.259156493,0.994337486,1.562916229,1.661753297,1.714285714
Moschus_moschiferus,Moschidae,USNM_175741,female,extant,NA,NA,NA,NA,0.51364486,6.069449442,1.015847861,NA,NA,NA,NA,0.862242052,1,NA,6.383037355,NA,NA,NA,NA,NA,1.795315682
Muntiacus_aetherodes,Cervidae,FMNH_88783,female,extant,NA,NA,0.79734821,NA,NA,4.640504771,1.030556925,5.853723404,6.661622276,1.138014528,0.763037511,NA,NA,NA,5.365638767,8.385176185,7.591859186,1.043010753,1.471239536,1.698602794,1.69656883
Muntiacus_aetherodes,Cervidae,FMNH_68764,female,extant,NA,NA,0.804109286,NA,NA,NA,NA,6.71112477,6.854362837,1.021343377,0.875490196,NA,NA,NA,NA,8.698910955,7.64153067,1.124368049,1.534273079,1.741492147,1.628397478
Muntiacus_aetherodes,Cervidae,FMNH_68761,male,extant,NA,NA,0.796809527,NA,NA,NA,NA,6.062080537,6.21858864,1.025817556,0.865685373,NA,NA,NA,NA,7.759840274,7.040890269,1.136752137,1.528221512,1.72986069,1.795985252
Muntiacus_aetherodes,Cervidae,FMNH_68763,male,extant,0.726118087,0.890200902,0.799705341,1.181375533,0.741091565,4.905111821,1.065967016,6.47346452,6.48119403,1.00119403,0.814404432,0.765894529,1.116576628,0.8308342,5.521607736,8.343577136,7.422088573,1.07857811,1.513575307,1.704381949,1.657754011
Muntiacus_muntjak,Cervidae,FMNH_88786,female,extant,NA,NA,0.819331796,NA,NA,4.753965878,1.07165109,5.339961203,5.696326953,1.066735644,0.765421373,NA,NA,NA,5.192890603,7.148404255,6.405624404,1.079816514,1.513080619,1.725987036,1.654062149
Muntiacus_muntjak,Cervidae,USNM_154383,female,extant,NA,0.779533361,NA,1.164772727,0.593090211,4.656651017,1.025056948,5.09197861,5.072988812,0.996270645,0.763969975,0.747351263,1.141990904,NA,4.797736917,NA,NA,NA,NA,NA,1.688054883
Muntiacus_muntjak,Cervidae,USNM_151862,male,extant,0.729767008,0.855432704,0.769230769,1.197515528,0.714040361,5.005271829,1.080078125,5.455991516,5.62295082,1.030601093,0.873441994,0.751740139,0.99448345,0.858876404,5.243508367,6.920331092,7.096551724,1.214430894,1.500927644,1.714467005,1.719687875
Muntiacus_muntjak,Cervidae,FMNH_88784,male,extant,NA,NA,0.781606673,NA,NA,5.024010383,1.072146119,5.540975104,5.578590078,1.006788512,0.770797963,NA,NA,NA,5.255001409,7.530578512,6.422932331,0.975630983,1.494105318,1.783322805,1.900645161
Muntiacus_muntjak,Cervidae,FMNH_88785,male,extant,NA,NA,0.808345501,NA,NA,4.738331389,1.054812834,NA,NA,NA,0.755417957,NA,NA,NA,5.32474804,7.632258065,6.378921569,0.9424,1.514263282,1.850223072,2.001477105
Muntiacus_muntjak,Cervidae,USNM_589134,unknown,extant,NA,NA,0.753563391,1.070133011,0.696737044,NA,1.075963104,5.572815534,5.134824281,0.921405751,0.739979445,0.754046997,1.131595092,NA,NA,7.441730635,6.685893417,1.043478261,1.473979433,1.612414837,1.879793932
Muntiacus_muntjak,Cervidae,FMNH_121680,unknown,extant,0.728206908,0.776395661,0.763853534,1.066896552,0.67101147,4.909348442,1.040458937,6.057453416,5.173740053,0.854111406,0.830445545,0.828104575,1.037834312,0.797159135,5.413948256,8.010980392,6.706500328,1.039580908,1.475291695,1.690653433,1.927612376
Muntiacus_reevesi,Cervidae,USNM_259081,female,extant,0.711146269,0.745179445,0.742985926,1.184507042,0.632359759,4.982636148,1.074833703,5.138040712,5.409912927,1.052913597,0.762208068,0.770700637,1.09596929,0.764379131,5.0327654,7.170844327,6.735439901,1.016753927,1.545300879,1.662865289,1.83201581
Muntiacus_reevesi,Cervidae,FMNH_122723,female,extant,0.725818989,0.737302977,0.752417998,1.082312925,0.742639594,4.731717011,1.077726218,5.20130814,4.885324232,0.939249147,0.764108352,0.815306768,1.046254072,0.757505774,5.125275533,6.843165468,6.475153165,1.11352657,1.54785121,1.670239077,1.829481253
Muntiacus_reevesi,Cervidae,USNM_240004,female,extant,0.713960356,0.765344311,0.758883013,1.194848085,0.650862069,4.997249509,1.102425876,5.187064046,5.62973159,1.085340674,0.744834711,0.838457239,1.106705351,0.76408875,4.962133685,7.454356846,7.054319372,0.996838778,1.490288011,1.647975078,1.671493902
Muntiacus_reevesi,Cervidae,FMNH_60487,female,extant,0.726292779,0.784093076,0.770788413,1.081765088,0.674519231,5.107438017,1.034889962,5.761737912,5.402102497,0.937582129,0.76124197,0.781746032,1.060782412,0.788687616,5.539936102,7.475122635,6.922128488,1.225,1.466277562,1.622134387,1.773445732
Muntiacus_reevesi,Cervidae,FMNH_39525,female,extant,NA,NA,NA,NA,0.688888889,4.486368593,1.053962901,NA,NA,NA,NA,0.761283306,1.097779251,NA,4.815789474,NA,NA,NA,1.521122001,1.659922179,1.740895522
Muntiacus_reevesi,Cervidae,USNM_254797,male,extant,0.708188173,0.705640322,0.70582183,1.130731103,0.654112554,4.517897452,1.062730627,5.260063898,5.200252685,0.988629185,0.775628627,0.752338749,1.062352941,0.7626365,5.169400631,7.505148005,7.128973105,1.148554337,NA,1.642241379,1.848182884
Muntiacus_reevesi,Cervidae,USNM_259032,male,extant,0.709491635,0.735326895,0.709053461,1.098556183,0.638790036,4.54503382,1.052316076,5.008222644,5.095238095,1.017374517,0.842915811,0.750277469,1.074062301,0.806398036,5.041416166,7.167522465,6.867773678,1.184100418,1.547506739,NA,1.854778029
Muntiacus_reevesi,Cervidae,FMNH_104802,male,extant,0.729561213,0.722466137,0.737203317,1.09113608,0.696793003,4.23253493,1.038293217,5.465724382,4.922978994,0.900700191,0.825646794,0.781911849,1.135413316,0.783495146,5.000338524,7.245165746,6.581555834,1.224076281,1.526487901,1.595238095,1.843614719
Muntiacus_reevesi,Cervidae,FMNH_39524,male,extant,0.716972671,0.753226256,0.738619811,NA,0.670831331,5.462795699,1.043974872,5.522804629,5.268181818,0.953896104,0.743147208,0.843545509,1.110196327,0.785862488,5.229073372,7.293492696,7.032010243,1.059012876,1.513836693,1.687943262,NA
Muntiacus_reevesi,Cervidae,USNM_259031,male,extant,NA,NA,NA,1.136200717,0.643633203,4.606181456,1.058252427,NA,NA,NA,NA,0.822641509,1.108408408,NA,5.274641148,NA,NA,NA,1.531483139,1.632424878,1.70659652
Naemorhedus_goral,Bovidae,USNM_259023,female,extant,0.837347416,0.695535617,0.963471012,NA,0.545429666,4.931952017,1.033892936,4.473258269,4.341871585,0.970628415,0.6604378,0.850873786,1.065176909,0.636732133,5.165113759,5.450227179,5.032418002,0.866972477,1.542323278,1.624939584,NA
Naemorhedus_goral,Bovidae,USNM_259399,female,extant,NA,NA,0.967932355,NA,NA,NA,NA,4.439809733,4.428467153,0.997445255,0.684645019,0.902040816,1.077973161,0.664194129,5.357654121,5.40811044,5.010391687,0.913286713,1.513736264,1.510233222,1.633760684
Naemorhedus_goral,Bovidae,USNM_259397,female,extant,NA,NA,NA,1.070931245,0.60988024,5.148575639,1.030737705,NA,NA,NA,NA,0.707606973,1.091965639,NA,5.208559047,NA,NA,NA,NA,1.583192329,1.546950834
Naemorhedus_goral,Bovidae,FMNH_36786,male,extant,0.817204917,0.695654892,0.94593216,1.186432406,0.567205974,5.047380296,1.022686352,4.326205288,4.028602462,0.931209269,0.750891795,0.936680235,1.025745603,0.63143486,5.730659026,5.693610842,4.826836274,0.980551053,1.492647059,1.575612354,1.784561404
Naemorhedus_goral,Bovidae,FMNH_36788,male,extant,NA,NA,0.947660526,NA,NA,4.899976241,1.021296885,4.334978843,4.104841402,0.946911519,0.652244456,0.91625817,1.086775906,0.659767075,5.257116621,5.394178794,4.831657356,0.95715273,1.522170901,1.601950766,1.630191693
Naemorhedus_goral,Bovidae,USNM_259396,male,extant,NA,NA,NA,1.023787313,0.58736911,5.185963115,1.01774308,NA,NA,NA,NA,0.925596631,1.076473577,NA,5.531554003,NA,NA,NA,NA,1.733562035,1.848056537
Nanger_dama,Bovidae,USNM_578578,female,extant,0.867406327,1.64300288,1.019132701,1.106284962,0.73701016,5.890397285,1.15839393,9.405358983,9.643888693,1.025361043,0.94031746,0.770425598,1.163736459,1.163389919,5.652718029,9.8478739,9.574126871,1.209437621,1.437120701,1.69129047,1.687234043
Nanger_dama,Bovidae,FMNH_125415,male,extant,0.856433571,1.475479978,0.959991434,1.10650696,0.743970315,6.201058201,1.162989114,9.271975181,9.278371852,1.000689893,0.871362049,0.782306763,1.18603078,1.147238259,5.961523737,10.10786436,10.05707107,1.311568488,1.43101225,1.69108143,1.683764706
Nanger_dama,Bovidae,USNM_599686,male,extant,0.843507228,1.444852941,0.977013692,0.947593935,0.729674797,5.825265188,1.16416,9.268867925,9.374311927,1.011376147,0.890942699,0.764778325,1.179128278,1.097879488,6.189606171,10.09108452,9.781518893,1.351236749,1.45492228,1.808205635,1.795742524
Nanger_dama,Bovidae,USNM_543093,male,extant,0.864199854,1.459757194,0.984272558,1.056257521,0.705961332,5.717467978,1.166716196,8.591465432,8.958951363,1.04277337,0.890678941,0.736811254,1.1775503,1.119706357,5.746715611,9.423928571,9.139937652,1.233806292,1.433372151,1.746302107,1.681958365
Nanger_granti,Bovidae,FMNH_32908,female,extant,0.815898298,1.426574358,0.972764412,1.101393189,0.686046512,5.620714117,1.108071135,8.325563326,8.779188857,1.054485866,0.922865014,0.745273632,1.165091494,1.067862336,5.463119966,8.944376776,8.319486405,1.25,1.483580296,1.754613466,1.648818138
Nanger_granti,Bovidae,FMNH_152044,female,extant,0.819513559,1.470732971,0.983290043,1.125704225,0.672620634,5.101755786,1.114567293,8.623386484,8.338472834,0.966960352,0.869176771,0.751377832,1.150344577,1.065006916,5.319148936,8.87437572,8.315334773,1.19321817,1.417721519,1.683649838,1.700046795
Nanger_granti,Bovidae,FMNH_127930,female,extant,0.828059752,1.472930245,0.993687693,1.046646238,0.716586606,5.469299197,1.102857143,8.878257487,8.864466019,0.998446602,0.885788449,0.730638692,1.17567057,1.04794708,5.564641581,8.852023121,8.328861494,1.223920266,1.444343563,1.686483976,1.918655098
Nanger_granti,Bovidae,FMNH_29605,male,extant,0.823561061,1.390458218,0.97765062,1.163901118,0.690245719,5.238321306,1.128818444,7.987127371,8.417707961,1.053909318,1.03339405,0.755007257,1.171994441,1.022773537,5.169568371,8.773008367,8.330569948,1.273817035,1.449206078,1.709387055,1.622685185
Nanger_granti,Bovidae,FMNH_29603,male,extant,0.828933019,1.386698165,0.978626085,NA,0.729113275,4.900036219,1.12565445,7.8,8.095120226,1.037835926,0.942805539,0.742294521,1.185093606,1.019747167,5.277053824,8.348679515,8.044360385,1.327889447,1.495106606,1.687713311,1.675814751
Nanger_granti,Bovidae,FMNH_29600,male,extant,0.836732268,1.479247809,1.000082288,NA,0.742486904,5.322908522,1.133576199,8.27050017,8.771923493,1.060627932,0.916408669,0.713209733,1.146233634,1.055821025,5.432535885,8.886654479,8.386818496,1.320394737,1.491246874,1.716753022,1.981173865
Nanger_soemmerringii,Bovidae,FMNH_122718,female,extant,0.822614335,1.497723196,0.953234093,1.151932644,0.651355207,5.212311015,NA,8.352443247,8.546456693,1.023228346,0.960104644,0.699176694,1.229200653,1.134678625,5.358293244,8.990525069,8.649069502,1.30260223,1.457181783,1.682086614,1.864963504
Nanger_soemmerringii,Bovidae,USNM_582229,male,extant,0.829152149,1.367564425,0.967114278,1.158960642,0.638131245,5.509821039,1.145199063,8.4696,8.005293006,0.945179584,0.782273603,0.727648743,1.195508322,1.066127776,5.709043816,9.126302626,8.075986721,1.269503546,1.445079866,1.665545411,1.876862401
Neotragus_moschatus,Bovidae,FMNH_129363,female,extant,0.731376975,1.034708738,0.816823146,1.251831502,0.606741573,5.932578209,1.106382979,7.256170213,7.722826087,1.064311594,0.909677419,0.836273818,1.063106796,0.942823593,5.458518818,8.676641729,8.576828266,1.047407407,1.457072772,1.780264496,1.669143357
Neotragus_moschatus,Bovidae,FMNH_18972,male,extant,0.697889307,0.816628411,0.73541571,1.117296223,0.628676471,5.84719764,1.0390625,6.223517979,6.841880342,1.099358974,0.766062603,0.803951368,1.045269353,0.837952271,5.995683453,8.699300699,8.003676471,1.013719512,1.510108134,1.759174312,1.661971831
Neotragus_pygmaeus,Bovidae,USNM_429835,male,extant,NA,NA,NA,1.222222222,0.659961686,6.085209003,1.062572422,NA,NA,NA,NA,0.862808146,1.084337349,NA,6.21641791,NA,NA,NA,1.523493976,1.648801128,1.651664612
Odocoileus_hemionus,Cervidae,USNM_155445,female,extant,0.803455522,0.98775282,0.836,1.222818312,0.726502311,5.187795276,1.038274779,6.507197857,6.765402019,1.039679777,1.01047443,0.746777428,1.167567568,0.966334165,5.016918647,8.757062147,7.58069775,1.266747133,1.411186697,1.582210243,1.925485285
Odocoileus_hemionus,Cervidae,FMNH_57222,male,extant,0.783654986,0.88697122,0.816476947,1.114653784,0.639307398,5.395209581,1.067340964,6.192546584,6.099724686,0.985010707,0.923993193,0.753305204,1.105246008,0.885047474,5.641025641,8.403991741,6.891083521,1.166277713,1.432042409,1.519437245,1.878857143
Odocoileus_hemionus,Cervidae,FMNH_29918,male,extant,NA,1.054824676,0.829452252,1.11209068,0.688043223,5.172779923,1.00673989,6.450320513,6.611366623,1.024967148,0.953908985,NA,NA,NA,4.750751754,8.063476238,7.444921755,1.1034689,1.49137931,1.625509826,1.777046784
